datetime,trading_date,open,last,high,low,prev_settlement,prev_close,volume,open_interest,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate
2024-03-29 21:00:44.000,2024-04-01,531.6,531.68,531.74,531.24,525.98,532.2,634.0,78430.0,336976320.0,557.52,494.42,531.7,531.72,531.74,531.76,531.78,531.68,531.66,531.64,531.62,531.6,5.0,3.0,2.0,5.0,1.0,1.0,10.0,2.0,2.0,8.0,0.0108369139511006
2024-03-29 21:00:44.500,2024-04-01,531.6,531.68,531.74,531.24,525.98,532.2,634.0,78430.0,336976320.0,557.52,494.42,531.7,531.72,531.74,531.76,531.78,531.68,531.66,531.64,531.62,531.6,7.0,4.0,2.0,5.0,1.0,1.0,10.0,2.0,2.0,7.0,0.0108369139511006
2024-03-29 21:00:45.000,2024-04-01,531.6,531.68,531.74,531.24,525.98,532.2,635.0,78430.0,337508000.0,557.52,494.42,531.7,531.72,531.74,531.76,531.78,531.66,531.64,531.62,531.6,531.58,7.0,3.0,2.0,6.0,1.0,10.0,2.0,2.0,7.0,6.0,0.0108369139511006
2024-03-29 21:00:45.500,2024-04-01,531.6,531.68,531.74,531.24,525.98,532.2,635.0,78430.0,337508000.0,557.52,494.42,531.7,531.72,531.74,531.76,531.78,531.68,531.66,531.64,531.62,531.6,3.0,3.0,2.0,5.0,1.0,1.0,11.0,2.0,2.0,7.0,0.0108369139511006
2024-03-29 21:00:46.000,2024-04-01,531.6,531.7,531.74,531.24,525.98,532.2,640.0,78429.0,340166460.0,557.52,494.42,531.72,531.74,531.76,531.78,531.8,531.7,531.66,531.64,531.62,531.6,3.0,2.0,7.0,1.0,8.0,2.0,10.0,2.0,2.0,7.0,0.0108749382105783
2024-03-29 21:00:46.500,2024-04-01,531.6,531.7,531.74,531.24,525.98,532.2,642.0,78429.0,341229860.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.66,531.64,531.62,531.6,531.58,3.0,6.0,4.0,2.0,7.0,10.0,2.0,2.0,8.0,6.0,0.0108749382105783
2024-03-29 21:00:47.000,2024-04-01,531.6,531.7,531.74,531.24,525.98,532.2,645.0,78429.0,342824920.0,557.52,494.42,531.7,531.72,531.74,531.76,531.78,531.66,531.64,531.62,531.6,531.58,5.0,4.0,2.0,7.0,1.0,11.0,2.0,2.0,7.0,6.0,0.0108749382105783
2024-03-29 21:00:47.500,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,655.0,78431.0,348141520.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.64,531.62,531.6,531.58,531.56,4.0,5.0,2.0,2.0,7.0,2.0,2.0,7.0,6.0,6.0,0.0107988896916231
2024-03-29 21:00:48.000,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,655.0,78431.0,348141520.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.64,531.62,531.6,531.58,531.56,4.0,5.0,3.0,2.0,8.0,3.0,2.0,5.0,6.0,5.0,0.0107988896916231
2024-03-29 21:00:48.500,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,656.0,78431.0,348673160.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.64,531.62,531.6,531.58,531.56,5.0,4.0,3.0,2.0,9.0,1.0,2.0,4.0,6.0,5.0,0.0107608654321456
2024-03-29 21:00:49.000,2024-04-01,531.6,531.62,531.74,531.24,525.98,532.2,659.0,78432.0,350268040.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.6,531.58,531.56,531.54,531.52,1.0,6.0,4.0,5.0,2.0,4.0,6.0,3.0,14.0,4.0,0.010722841172668
2024-03-29 21:00:49.500,2024-04-01,531.6,531.62,531.74,531.24,525.98,532.2,659.0,78432.0,350268040.0,557.52,494.42,531.64,531.66,531.68,531.7,531.72,531.6,531.58,531.56,531.54,531.52,6.0,4.0,2.0,3.0,5.0,3.0,6.0,1.0,14.0,6.0,0.010722841172668
2024-03-29 21:00:50.000,2024-04-01,531.6,531.62,531.74,531.24,525.98,532.2,659.0,78432.0,350268040.0,557.52,494.42,531.64,531.66,531.68,531.7,531.72,531.62,531.6,531.58,531.56,531.54,4.0,3.0,2.0,1.0,6.0,2.0,3.0,6.0,1.0,14.0,0.010722841172668
2024-03-29 21:00:50.500,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,663.0,78430.0,352394560.0,557.52,494.42,531.64,531.66,531.68,531.7,531.72,531.6,531.58,531.56,531.54,531.52,2.0,3.0,2.0,1.0,5.0,3.0,6.0,1.0,14.0,6.0,0.0107608654321456
2024-03-29 21:00:51.000,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,663.0,78430.0,352394560.0,557.52,494.42,531.64,531.66,531.68,531.7,531.72,531.6,531.58,531.56,531.54,531.52,2.0,3.0,2.0,2.0,5.0,3.0,6.0,1.0,14.0,6.0,0.0107608654321456
2024-03-29 21:00:51.500,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,665.0,78429.0,353457840.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.64,531.6,531.58,531.56,531.54,3.0,2.0,2.0,5.0,2.0,12.0,3.0,6.0,1.0,14.0,0.0107608654321456
2024-03-29 21:00:52.000,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,677.0,78435.0,359837520.0,557.52,494.42,531.62,531.66,531.68,531.7,531.72,531.6,531.58,531.56,531.54,531.52,1.0,7.0,2.0,2.0,5.0,3.0,6.0,3.0,14.0,6.0,0.0107608654321456
2024-03-29 21:00:52.500,2024-04-01,531.6,531.62,531.74,531.24,525.98,532.2,678.0,78435.0,360369140.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.62,531.6,531.58,531.56,531.54,4.0,2.0,2.0,6.0,2.0,5.0,4.0,6.0,3.0,14.0,0.010722841172668
2024-03-29 21:00:53.000,2024-04-01,531.6,531.62,531.74,531.24,525.98,532.2,678.0,78435.0,360369140.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.64,531.62,531.6,531.58,531.56,2.0,2.0,2.0,5.0,3.0,2.0,6.0,3.0,6.0,3.0,0.010722841172668
2024-03-29 21:00:53.500,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,680.0,78437.0,361432460.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.66,531.64,531.62,531.6,531.58,2.0,2.0,3.0,3.0,9.0,2.0,3.0,4.0,4.0,6.0,0.0107988896916231
2024-03-29 21:00:54.000,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,682.0,78439.0,362495780.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.64,531.62,531.6,531.58,531.56,2.0,2.0,3.0,3.0,9.0,3.0,4.0,5.0,6.0,4.0,0.0107988896916231
2024-03-29 21:00:54.500,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,683.0,78438.0,363027420.0,557.52,494.42,531.64,531.66,531.68,531.7,531.72,531.62,531.6,531.58,531.56,531.54,1.0,5.0,12.0,2.0,5.0,4.0,4.0,6.0,3.0,14.0,0.0107608654321456
2024-03-29 21:00:55.000,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,687.0,78438.0,365153960.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.6,531.58,531.56,531.54,531.52,2.0,11.0,2.0,5.0,3.0,4.0,6.0,1.0,14.0,6.0,0.0107988896916231
2024-03-29 21:00:55.500,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,688.0,78438.0,365685620.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.66,531.62,531.6,531.58,531.56,4.0,2.0,5.0,3.0,10.0,1.0,3.0,4.0,6.0,3.0,0.0107988896916231
2024-03-29 21:00:56.000,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,689.0,78437.0,366217280.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.62,531.6,531.58,531.56,531.54,7.0,4.0,2.0,3.0,3.0,3.0,4.0,6.0,4.0,14.0,0.0107988896916231
2024-03-29 21:00:56.500,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,689.0,78437.0,366217280.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.62,531.6,531.58,531.56,531.54,9.0,4.0,2.0,3.0,3.0,4.0,4.0,6.0,3.0,14.0,0.0107988896916231
2024-03-29 21:00:57.000,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,689.0,78437.0,366217280.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.62,531.6,531.58,531.56,531.54,7.0,3.0,2.0,5.0,3.0,2.0,4.0,6.0,3.0,14.0,0.0107988896916231
2024-03-29 21:00:57.500,2024-04-01,531.6,531.62,531.74,531.24,525.98,532.2,691.0,78438.0,367280520.0,557.52,494.42,531.64,531.66,531.68,531.7,531.72,531.6,531.58,531.56,531.54,531.52,1.0,7.0,3.0,2.0,5.0,4.0,6.0,3.0,14.0,7.0,0.010722841172668
2024-03-29 21:00:58.000,2024-04-01,531.6,531.62,531.74,531.24,525.98,532.2,691.0,78438.0,367280520.0,557.52,494.42,531.64,531.66,531.68,531.7,531.72,531.6,531.58,531.56,531.54,531.52,1.0,5.0,3.0,2.0,6.0,4.0,6.0,3.0,14.0,7.0,0.010722841172668
2024-03-29 21:00:58.500,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,692.0,78438.0,367812160.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.62,531.6,531.58,531.56,531.54,5.0,3.0,2.0,3.0,3.0,3.0,4.0,6.0,3.0,14.0,0.0107608654321456
2024-03-29 21:00:59.000,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,692.0,78438.0,367812160.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.6,531.58,531.56,531.54,531.52,6.0,3.0,2.0,5.0,3.0,4.0,6.0,3.0,14.0,7.0,0.0107608654321456
2024-03-29 21:00:59.500,2024-04-01,531.6,531.64,531.74,531.24,525.98,532.2,692.0,78438.0,367812160.0,557.52,494.42,531.66,531.68,531.7,531.72,531.74,531.62,531.6,531.58,531.56,531.54,6.0,3.0,2.0,5.0,3.0,2.0,5.0,6.0,3.0,14.0,0.0107608654321456
2024-03-29 21:01:00.500,2024-04-01,531.6,531.66,531.74,531.24,525.98,532.2,697.0,78435.0,370470460.0,557.52,494.42,531.68,531.7,531.72,531.74,531.76,531.64,531.62,531.6,531.58,531.56,3.0,2.0,3.0,3.0,10.0,3.0,4.0,4.0,6.0,3.0,0.0107988896916231
2024-03-29 21:01:01.000,2024-04-01,531.6,531.68,531.74,531.24,525.98,532.2,699.0,78436.0,371533820.0,557.52,494.42,531.7,531.72,531.74,531.76,531.78,531.66,531.64,531.62,531.6,531.58,2.0,2.0,3.0,8.0,1.0,1.0,5.0,4.0,4.0,6.0,0.0108369139511006
2024-03-29 21:01:01.500,2024-04-01,531.6,531.7,531.74,531.24,525.98,532.2,702.0,78436.0,373128920.0,557.52,494.42,531.74,531.76,531.78,531.8,531.82,531.68,531.66,531.64,531.62,531.6,3.0,7.0,1.0,7.0,1.0,3.0,4.0,5.0,4.0,7.0,0.0108749382105783
2024-03-29 21:01:02.000,2024-04-01,531.6,531.74,531.74,531.24,525.98,532.2,705.0,78435.0,374724140.0,557.52,494.42,531.76,531.78,531.8,531.82,531.84,531.7,531.68,531.66,531.64,531.62,4.0,1.0,6.0,1.0,5.0,2.0,3.0,2.0,8.0,4.0,0.0109509867295334
2024-03-29 21:01:02.500,2024-04-01,531.6,531.74,531.74,531.24,525.98,532.2,705.0,78435.0,374724140.0,557.52,494.42,531.78,531.8,531.82,531.84,531.86,531.72,531.7,531.68,531.66,531.64,1.0,4.0,1.0,4.0,1.0,3.0,5.0,4.0,2.0,8.0,0.0109509867295334
2024-03-29 21:01:03.000,2024-04-01,531.6,531.78,531.78,531.24,525.98,532.2,706.0,78435.0,375255920.0,557.52,494.42,531.8,531.82,531.84,531.86,531.88,531.74,531.72,531.7,531.68,531.66,3.0,1.0,1.0,1.0,2.0,4.0,8.0,4.0,7.0,2.0,0.0110270352484884
2024-03-29 21:01:03.500,2024-04-01,531.6,531.8,531.8,531.24,525.98,532.2,711.0,78431.0,377914860.0,557.52,494.42,531.84,531.86,531.88,531.9,531.92,531.76,531.74,531.72,531.7,531.68,1.0,1.0,2.0,2.0,4.0,4.0,7.0,7.0,5.0,8.0,0.0110650595079659
2024-03-29 21:01:04.000,2024-04-01,531.6,531.78,531.82,531.24,525.98,532.2,714.0,78431.0,379510280.0,557.52,494.42,531.84,531.86,531.88,531.9,531.92,531.8,531.78,531.76,531.74,531.72,1.0,2.0,1.0,2.0,6.0,2.0,2.0,4.0,5.0,7.0,0.0110270352484884
2024-03-29 21:01:04.500,2024-04-01,531.6,531.78,531.82,531.24,525.98,532.2,714.0,78431.0,379510280.0,557.52,494.42,531.86,531.92,531.96,531.98,532.0,531.82,531.8,531.78,531.76,531.74,1.0,3.0,5.0,6.0,4.0,3.0,3.0,2.0,8.0,5.0,0.0110270352484884
2024-03-29 21:01:05.000,2024-04-01,531.6,531.86,531.86,531.24,525.98,532.2,716.0,78431.0,380574000.0,557.52,494.42,531.92,531.96,531.98,532.0,532.04,531.84,531.82,531.8,531.78,531.76,2.0,3.0,6.0,5.0,1.0,2.0,3.0,6.0,2.0,9.0,0.0111791322863987
2024-03-29 21:01:05.500,2024-04-01,531.6,531.86,531.86,531.24,525.98,532.2,716.0,78431.0,380574000.0,557.52,494.42,531.92,531.96,531.98,532.0,532.08,531.86,531.84,531.82,531.8,531.78,3.0,2.0,6.0,7.0,2.0,2.0,4.0,1.0,7.0,2.0,0.0111791322863987
2024-03-29 21:01:06.000,2024-04-01,531.6,531.86,531.86,531.24,525.98,532.2,717.0,78430.0,381105860.0,557.52,494.42,531.92,531.96,531.98,532.0,532.08,531.86,531.84,531.82,531.8,531.78,3.0,2.0,6.0,6.0,4.0,1.0,4.0,1.0,7.0,2.0,0.0111791322863987
2024-03-29 21:01:06.500,2024-04-01,531.6,531.86,531.86,531.24,525.98,532.2,718.0,78430.0,381637720.0,557.52,494.42,531.9,531.92,531.96,531.98,532.0,531.86,531.84,531.82,531.8,531.78,1.0,3.0,2.0,6.0,6.0,1.0,4.0,1.0,7.0,2.0,0.0111791322863987
2024-03-29 21:01:07.000,2024-04-01,531.6,531.86,531.86,531.24,525.98,532.2,718.0,78430.0,381637720.0,557.52,494.42,531.9,531.92,531.96,531.98,532.0,531.88,531.86,531.84,531.82,531.8,1.0,3.0,2.0,6.0,6.0,2.0,1.0,3.0,1.0,7.0,0.0111791322863987
2024-03-29 21:01:07.500,2024-04-01,531.6,531.88,531.88,531.24,525.98,532.2,724.0,78431.0,384828860.0,557.52,494.42,531.9,531.92,531.96,531.98,532.0,531.82,531.8,531.78,531.76,531.74,4.0,2.0,4.0,6.0,6.0,1.0,6.0,2.0,9.0,3.0,0.0112171565458762
2024-03-29 21:01:08.000,2024-04-01,531.6,531.88,531.88,531.24,525.98,532.2,724.0,78431.0,384828860.0,557.52,494.42,531.88,531.9,531.92,531.96,531.98,531.84,531.82,531.8,531.78,531.76,2.0,4.0,3.0,5.0,6.0,2.0,1.0,6.0,2.0,10.0,0.0112171565458762
2024-03-29 21:01:08.500,2024-04-01,531.6,531.84,531.88,531.24,525.98,532.2,725.0,78430.0,385360700.0,557.52,494.42,531.88,531.9,531.92,531.96,531.98,531.84,531.82,531.8,531.78,531.76,2.0,3.0,1.0,5.0,6.0,3.0,1.0,6.0,2.0,11.0,0.0111411080269212
2024-03-29 21:01:09.000,2024-04-01,531.6,531.9,531.9,531.24,525.98,532.2,729.0,78428.0,387488260.0,557.52,494.42,531.9,531.92,531.96,531.98,532.0,531.88,531.86,531.84,531.82,531.8,1.0,1.0,2.0,6.0,4.0,4.0,10.0,7.0,1.0,7.0,0.0112551808053538
2024-03-29 21:01:09.500,2024-04-01,531.6,531.9,531.9,531.24,525.98,532.2,729.0,78428.0,387488260.0,557.52,494.42,531.9,531.92,531.96,531.98,532.0,531.88,531.86,531.84,531.82,531.8,1.0,1.0,2.0,6.0,6.0,5.0,7.0,7.0,1.0,8.0,0.0112551808053538
2024-03-29 21:01:10.000,2024-04-01,531.6,531.9,531.9,531.24,525.98,532.2,730.0,78428.0,388020160.0,557.52,494.42,531.96,531.98,532.0,532.04,532.08,531.9,531.88,531.86,531.84,531.82,1.0,6.0,6.0,3.0,4.0,2.0,7.0,3.0,8.0,1.0,0.0112551808053538
2024-03-29 21:01:10.500,2024-04-01,531.6,531.94,531.94,531.24,525.98,532.2,731.0,78428.0,388552100.0,557.52,494.42,531.96,531.98,532.0,532.04,532.08,531.92,531.9,531.88,531.86,531.84,3.0,6.0,2.0,4.0,5.0,1.0,3.0,5.0,3.0,10.0,0.011331229324309
2024-03-29 21:01:11.000,2024-04-01,531.6,531.94,531.94,531.24,525.98,532.2,731.0,78428.0,388552100.0,557.52,494.42,531.96,531.98,532.0,532.04,532.08,531.94,531.92,531.9,531.88,531.86,1.0,6.0,1.0,4.0,5.0,1.0,6.0,4.0,2.0,2.0,0.011331229324309
2024-03-29 21:01:11.500,2024-04-01,531.6,531.96,531.96,531.24,525.98,532.2,732.0,78428.0,389084060.0,557.52,494.42,531.98,532.0,532.04,532.08,532.1,531.94,531.92,531.9,531.88,531.86,6.0,1.0,1.0,6.0,1.0,1.0,5.0,4.0,3.0,3.0,0.0113692535837865
2024-03-29 21:01:12.000,2024-04-01,531.6,531.96,531.96,531.24,525.98,532.2,732.0,78428.0,389084060.0,557.52,494.42,531.98,532.0,532.04,532.08,532.1,531.94,531.92,531.9,531.88,531.86,6.0,1.0,1.0,6.0,1.0,3.0,5.0,4.0,3.0,3.0,0.0113692535837865
2024-03-29 21:01:12.500,2024-04-01,531.6,531.96,531.96,531.24,525.98,532.2,732.0,78428.0,389084060.0,557.52,494.42,531.98,532.0,532.04,532.08,532.1,531.96,531.94,531.92,531.9,531.88,6.0,1.0,1.0,6.0,1.0,4.0,3.0,5.0,4.0,3.0,0.0113692535837865
2024-03-29 21:01:13.000,2024-04-01,531.6,531.96,531.96,531.24,525.98,532.2,734.0,78427.0,390147980.0,557.52,494.42,531.98,532.0,532.04,532.08,532.1,531.94,531.92,531.9,531.88,531.86,6.0,1.0,3.0,6.0,2.0,2.0,5.0,4.0,3.0,3.0,0.0113692535837865
2024-03-29 21:01:13.500,2024-04-01,531.6,531.98,531.98,531.24,525.98,532.2,738.0,78427.0,392275900.0,557.52,494.42,531.98,532.0,532.04,532.08,532.1,531.94,531.92,531.9,531.88,531.86,2.0,1.0,3.0,6.0,2.0,2.0,5.0,4.0,3.0,3.0,0.0114072778432638
2024-03-29 21:01:14.500,2024-04-01,531.6,531.98,531.98,531.24,525.98,532.2,739.0,78428.0,392807880.0,557.52,494.42,531.98,532.0,532.04,532.08,532.1,531.94,531.92,531.9,531.88,531.86,1.0,1.0,1.0,6.0,2.0,3.0,5.0,4.0,3.0,3.0,0.0114072778432638
2024-03-29 21:01:15.000,2024-04-01,531.6,531.94,531.98,531.24,525.98,532.2,742.0,78430.0,394403700.0,557.52,494.42,531.96,531.98,532.0,532.04,532.08,531.92,531.9,531.88,531.86,531.84,3.0,4.0,1.0,3.0,6.0,3.0,4.0,1.0,3.0,11.0,0.011331229324309
2024-03-29 21:01:15.500,2024-04-01,531.6,531.94,531.98,531.24,525.98,532.2,744.0,78431.0,395467540.0,557.52,494.42,531.96,531.98,532.0,532.04,532.08,531.9,531.86,531.84,531.82,531.8,3.0,4.0,2.0,4.0,6.0,3.0,3.0,10.0,1.0,5.0,0.011331229324309
2024-03-29 21:01:16.000,2024-04-01,531.6,531.9,531.98,531.24,525.98,532.2,746.0,78433.0,396531340.0,557.52,494.42,531.9,531.92,531.94,531.96,531.98,531.86,531.84,531.82,531.8,531.78,2.0,4.0,2.0,4.0,4.0,3.0,7.0,1.0,7.0,2.0,0.0112551808053538
2024-03-29 21:01:16.500,2024-04-01,531.6,531.9,531.98,531.24,525.98,532.2,746.0,78433.0,396531340.0,557.52,494.42,531.9,531.94,531.96,531.98,532.0,531.88,531.86,531.84,531.82,531.8,3.0,2.0,6.0,3.0,7.0,2.0,4.0,5.0,1.0,6.0,0.0112551808053538
2024-03-29 21:01:17.000,2024-04-01,531.6,531.9,531.98,531.24,525.98,532.2,749.0,78434.0,398127040.0,557.52,494.42,531.94,531.96,531.98,532.0,532.04,531.88,531.86,531.84,531.82,531.8,2.0,4.0,3.0,6.0,2.0,3.0,3.0,5.0,1.0,6.0,0.0112551808053538
2024-03-29 21:01:17.500,2024-04-01,531.6,531.9,531.98,531.24,525.98,532.2,752.0,78435.0,399722700.0,557.52,494.42,531.9,531.92,531.94,531.96,531.98,531.86,531.84,531.82,531.8,531.78,1.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0,6.0,2.0,0.0112551808053538
2024-03-29 21:01:18.000,2024-04-01,531.6,531.9,531.98,531.24,525.98,532.2,752.0,78435.0,399722700.0,557.52,494.42,531.92,531.94,531.96,531.98,532.0,531.88,531.86,531.84,531.82,531.8,1.0,1.0,2.0,3.0,6.0,5.0,3.0,7.0,1.0,7.0,0.0112551808053538
2024-03-29 21:01:18.500,2024-04-01,531.6,531.9,531.98,531.24,525.98,532.2,752.0,78435.0,399722700.0,557.52,494.42,531.92,531.94,531.96,531.98,532.0,531.88,531.86,531.84,531.82,531.8,3.0,1.0,1.0,3.0,5.0,5.0,3.0,7.0,1.0,7.0,0.0112551808053538
2024-03-29 21:01:19.000,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,757.0,78437.0,402382100.0,557.52,494.42,531.9,531.92,531.94,531.96,531.98,531.86,531.84,531.82,531.8,531.78,5.0,3.0,1.0,5.0,3.0,9.0,5.0,1.0,3.0,2.0,0.0112171565458762
2024-03-29 21:01:19.500,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,757.0,78437.0,402382100.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.86,531.84,531.82,531.8,531.78,1.0,5.0,2.0,2.0,5.0,9.0,5.0,1.0,4.0,1.0,0.0112171565458762
2024-03-29 21:01:20.000,2024-04-01,531.6,531.86,531.98,531.24,525.98,532.2,766.0,78437.0,407168840.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.84,531.82,531.8,531.78,531.76,2.0,4.0,2.0,2.0,6.0,5.0,1.0,2.0,1.0,8.0,0.0111791322863987
2024-03-29 21:01:20.500,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,767.0,78437.0,407700720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.84,531.82,531.8,531.78,531.76,1.0,4.0,3.0,2.0,7.0,2.0,1.0,1.0,1.0,8.0,0.0112171565458762
2024-03-29 21:01:21.500,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,767.0,78437.0,407700720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.84,531.82,531.8,531.78,531.76,4.0,4.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,8.0,0.0112171565458762
2024-03-29 21:01:22.500,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,767.0,78437.0,407700720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.84,531.82,531.8,531.78,531.76,4.0,4.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,9.0,0.0112171565458762
2024-03-29 21:01:23.500,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,767.0,78437.0,407700720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.84,531.82,531.8,531.78,531.76,5.0,4.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,9.0,0.0112171565458762
2024-03-29 21:01:24.000,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,769.0,78439.0,408764400.0,557.52,494.42,531.86,531.88,531.9,531.92,531.94,531.82,531.8,531.78,531.76,531.74,1.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,9.0,3.0,0.0111411080269212
2024-03-29 21:01:24.500,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,769.0,78439.0,408764400.0,557.52,494.42,531.86,531.88,531.9,531.92,531.94,531.78,531.76,531.74,531.72,531.7,2.0,4.0,4.0,4.0,2.0,1.0,9.0,3.0,7.0,4.0,0.0111411080269212
2024-03-29 21:01:25.000,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,769.0,78439.0,408764400.0,557.52,494.42,531.84,531.86,531.88,531.9,531.92,531.8,531.78,531.76,531.74,531.72,1.0,2.0,4.0,4.0,4.0,6.0,4.0,9.0,3.0,7.0,0.0111411080269212
2024-03-29 21:01:25.500,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,770.0,78439.0,409296240.0,557.52,494.42,531.84,531.86,531.88,531.9,531.92,531.8,531.78,531.76,531.74,531.72,2.0,1.0,4.0,4.0,5.0,6.0,4.0,9.0,3.0,7.0,0.0111411080269212
2024-03-29 21:01:26.000,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,771.0,78438.0,409828080.0,557.52,494.42,531.86,531.88,531.9,531.92,531.94,531.8,531.78,531.76,531.74,531.72,1.0,4.0,4.0,5.0,1.0,6.0,4.0,9.0,3.0,7.0,0.0111411080269212
2024-03-29 21:01:26.500,2024-04-01,531.6,531.8,531.98,531.24,525.98,532.2,772.0,78437.0,410359880.0,557.52,494.42,531.86,531.88,531.9,531.92,531.94,531.8,531.78,531.76,531.74,531.72,1.0,3.0,4.0,3.0,1.0,5.0,4.0,9.0,3.0,7.0,0.0110650595079659
2024-03-29 21:01:27.000,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,773.0,78437.0,410891720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.82,531.8,531.78,531.76,531.74,4.0,4.0,3.0,1.0,8.0,1.0,5.0,4.0,9.0,3.0,0.0111411080269212
2024-03-29 21:01:27.500,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,773.0,78437.0,410891720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.84,531.82,531.8,531.78,531.76,4.0,4.0,3.0,1.0,8.0,1.0,4.0,4.0,4.0,9.0,0.0111411080269212
2024-03-29 21:01:28.000,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,773.0,78437.0,410891720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.84,531.82,531.8,531.78,531.76,4.0,4.0,2.0,1.0,7.0,1.0,3.0,5.0,4.0,10.0,0.0111411080269212
2024-03-29 21:01:28.500,2024-04-01,531.6,531.84,531.98,531.24,525.98,532.2,773.0,78437.0,410891720.0,557.52,494.42,531.88,531.9,531.92,531.94,531.96,531.86,531.84,531.82,531.8,531.78,1.0,2.0,2.0,1.0,7.0,5.0,2.0,3.0,4.0,4.0,0.0111411080269212
2024-03-29 21:01:29.000,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,774.0,78437.0,411423600.0,557.52,494.42,531.9,531.92,531.94,531.96,531.98,531.86,531.84,531.82,531.8,531.78,2.0,2.0,1.0,6.0,3.0,6.0,1.0,3.0,6.0,4.0,0.0112171565458762
2024-03-29 21:01:29.500,2024-04-01,531.6,531.88,531.98,531.24,525.98,532.2,774.0,78437.0,411423600.0,557.52,494.42,531.9,531.92,531.94,531.96,531.98,531.86,531.84,531.82,531.8,531.78,3.0,2.0,1.0,6.0,3.0,6.0,1.0,3.0,6.0,4.0,0.0112171565458762
